id_calle,id_colonia,descripcion_calle,id_delegacion
11620,961,3ra cerrada de adolfo lopez mateos,5
11621,966,calle rancho del rayo,5
11622,966,calle rancho del sol,5
11623,966,calle rancho escondido,5
11624,966,calle rancho motzorongo,5
11625,966,calle rancho naranjales,5
11626,966,calle rancho la caridad,5
11627,966,calle rancho del arenal,5
11628,967,calle azaleas,5
11629,967,calle begonias,5
11630,967,calle bugambilias,5
11631,967,calle calistemos,5
11632,967,calle camelias,5
11633,967,calle gardenias,5
11634,967,calle geranios,5
11635,967,calle hortencias,5
11636,967,calle margaritas,5
11637,967,calle piracantos,5
11638,967,calle retamas,5
11639,967,calle rosas,5
11640,967,calle tulipanes,5
11641,967,calle veronicas,5
11642,967,paseo de las azaleas,5
11643,967,paseo de las begonias,5
11644,967,calle 12,5
11645,967,calle 13,5
11646,967,calle benito juarez,5
11647,969,calle 12 de diciembre,5
11650,969,calle elvira vargas,5
11655,969,1ra cerrada de veracruz,5
11656,969,andador 3 de mayo,5
11657,969,6ta cerrada de prolongacion avenida mexico,5
11659,969,cerrada agua bendita,5
11660,969,calle ahuatenco,5
11661,969,calle ahuehuetes,5
11662,969,cerrada almeya,5
11663,969,cerrada capulines,5
11664,969,calle coahuila,5
11665,969,cerrada coahuila,5
11666,969,calle cuauhtemoc,5
11667,969,cerrada cuauhtemoc,5
11668,969,calle hidalgo,5
11669,969,avenida jesus del monte,5
11670,969,calle jose maria castorena,5
11671,969,avenida juarez,5
11672,969,estado de mexico,5
11673,969,cerrada juarez poniente,5
11674,969,calle maguey,5
11675,969,avenida salvador novo,5
11676,969,carretera mexico  toluca,5
11677,969,2da cerrada de salvador novo,5
11679,969,prolongacion ocampo,5
11680,969,calle puebla,5
11682,969,calle tamaulipas,5
11683,969,calle trueno,5
11684,969,cerrada trueno,5
11685,969,avenida veracruz,5
11686,969,calle juarez y zarco,5
11687,969,camino a ahuatenco,5
11688,969,calle cacalote,5
11689,969,calle adolfo lopez mateos,5
11690,969,7ma cerrada de avenida mexico,5
11691,969,autopista naucalpan  cuajimalpa,5
11692,969,1ra cerrada de jose maria castorena,5
11693,969,calle antonio ancona,5
11695,969,calle constituyente amilcar vidal,5
11696,969,calle constituyente candido aviles,5
11697,969,privada lopez mateos adolfo,5
11698,969,del trueno,5
11699,969,naranjo,5
11700,969,prolongacion lerdo 1ra.,5
11701,969,camacho raquel calle,5
11702,969,coahuila prolongacion,5
11703,969,prolongacion san antonio,5
11704,969,calle noche de paz,5
11705,969,cerrada de almeya,5
11706,969,cerrada lopez mateos,5
11707,969,cerrada morelos,5
11708,969,cerrada morelos,5
11709,969,1ra cerrada de puebla,5
11710,969,calle zarco,5
11711,969,calle lerdo,5
11712,969,calle puente de gulbino,5
11713,969,calle san jose de los cedros,5
11714,969,calle ocampo,5
11715,969,privada jesus del monte,5
11716,969,cerrada juarez,5
11717,969,calle guerrero,5
11718,969,cerrada guillermo prieto,5
11719,969,1ra cerrada de zarco,5
11720,969,1ra cerrada de leopoldo romano,5
11721,969,cerrada durazno,5
11722,969,1ra cerrada de adolfo lopez mateos,5
11723,969,cerrada veracruz,5
11724,969,calle adolfo lopez mateos,5
11725,969,prolongacion lerdo de tejada,5
11726,969,cerrada hidalgo,5
11727,969,privada guillermo prieto,5
11728,969,calle ramon juarez,5
11730,969,calle cabo champeten,5
11731,969,calle campos granillo,5
11732,969,3ra cerrada de san antonio,5
11733,969,calle salvador areola,5
11734,969,calle encino,5
11735,969,privada zarco,5
11736,969,calle molinito,5
11737,969,1ra cerrada de jose maria castorena,5
11738,969,calle lic castillo ledon,5
11741,969,avenida guillermo prieto,5
11742,969,calle justo sierra,5
11743,969,calle constituyente hector victoria,5
11744,969,calle jose maria castorena,5
11745,969,1ra cerrada de tamaulipas,5
11746,969,3ra cerrada de guillermo prieto,5
11747,969,avenida constitucion,5
11748,969,2da cerrada de tamaulipas,5
11749,969,avenida tamaulipas,5
11750,969,calle arteaga y salazar,5
11751,969,2da cerrada de lopez mateos,5
11752,969,5ta cerrada de avenida mexico,5
11753,969,calle 6 de enero,5
11754,969,privada de avenida mexico,5
11755,969,calle reforma,5
11756,969,calle amparo piñon,5
11757,969,avenida reforma,5
11758,969,2da cerrada de avenida mexico,5
11759,969,2da cerrada de coahuila,5
11760,969,2da cerrada de puebla,5
11761,969,avenida mexico,5
11762,969,privada lazaro cardenas,5
11763,969,calle puerto angel,5
11764,969,calle juarez poniente,5
11765,969,cerrada pera,5
11766,969,calle loma del padre,5
11767,969,calle virgilio torres,5
11768,969,calle jose maria morelos y pavon,5
11769,969,callejon cedros,5
11770,969,1ra cerrada de lerdo,5
11771,969,4ta cerrada de castillo ledon,5
11772,969,cerrada jesus del monte,5
11773,969,3ra cerrada de ahutenco,5
11774,969,calle juarez,5
11775,969,camino agua bendita,5
11776,969,calle noemi antonio,5
11777,969,calle morelos,5
11778,969,cerrada jazmin,5
11779,969,privada 21 de marzo,5
11780,969,calle punta ahuatenco,5
11781,969,calle castillo ledon,5
11782,969,andador villaflores,5
11783,969,calle jose abad,5
11784,969,prolongacion zarco,5
11785,969,2da cerrada de turno,5
11787,969,privada ocampo,5
11788,969,2da cerrada de guillermo prieto,5
11789,969,cerrada puerto marquez,5
11790,969,3ra cerrada de tamaulipas,5
11791,969,cerrada torres,5
11792,969,1ra cerrada de tepozanco,5
11793,969,1ra cerrada de coatliche,5
11794,969,calle navojoa,5
11795,969,calle jesus del monte,5
11796,969,1ra cerrada de prolongacion lerdo,5
11797,969,calle jose maria castorena,5
11798,969,calle bosuqes cedros,5
11799,969,calle ahutenco,5
11800,969,prolongacion hidalgo,5
11801,969,2da cerrada de ocampo,5
11802,969,3ra cerrada de monte alto,5
11803,969,calle navidad,5
11804,969,3ra cerrada de coahuila,5
11805,969,3ra cerrada de ahuatenco,5
11806,969,avenida hidalgo,5
11807,969,calle la galicia,5
11810,969,1er andador del cedro,5
11811,969,cerrada ocampo,5
11812,969,2da cerrada de jose maria castorena,5
11813,969,cerrada puebla,5
11814,969,andador puerto vallarta,5
11815,969,1ra cerrada del moral,5
11816,969,3ra cerrada de lopez mateos,5
11817,969,2da cerrada de guillermo prieto,5
11818,969,calle antorcha,5
11819,969,5ta cerrada de avenida mexico,5
11820,969,3ra cerrada de lerdo,5
11821,969,6ta cerrada de mexico,5
11822,969,4ta cerrada de prolongacion avenida mexico,5
11823,969,2da cerrada de tepozanco,5
11824,969,prolongacion de avenida mexico,5
11826,969,2da cerrada de san antonio,5
11827,969,1ra cerrada de ahuehuetes,5
11828,969,cerrada de lerdo,5
11829,969,calle chamizal,5
11830,969,avenida ing. jose maria castorena,5
11831,969,prolongacion reforma,5
11832,969,calle cruces,5
11833,969,estado de mexico,5
11834,969,privada trueno,5
11835,969,3ra cerrada de adolfo lopez mateos,5
11836,969,calle tepozanco,5
11837,969,1ra cerrada de juarez,5
11838,969,2da cerrada de lerod,5
11839,969,calle dr luis nava,5
11840,969,2da cerrada de leopoldo romano,5
11841,969,calle granjas de palo alto,5
11842,969,1ra cerrada de ahuatenco,5
11843,969,cerrada virgilio torres,5
11844,969,calle micites,5
11846,969,calle guillermo prieto,5
11847,969,2da cerrada del deporte,5
11848,969,cerrada de ocampo,5
11849,969,cerrada 12 de diciembre,5
11850,969,calle 16 de septiembre,5
11851,969,7ma cerrada de avenida mexico,5
11852,969,avenida morelos,5
11853,969,5ta cerrada de prolongacion avenida mexico,5
11854,969,camino a ahuatenco,5
11855,969,2da cerrada de veracruz,5
11856,969,1ra cerrada de prolongacion lerdo,5
11857,969,2da cerrada de lerdo,5
11858,969,prolongacion puebla,5
11859,969,cerrada nispero,5
11860,969,calle marte,5
11861,969,avenida puerto mexico,5
11862,969,calle lic luis castillo ledon,5
11863,969,avenida adolfo lopez mateos,5
11864,969,avenida morelos,5
11865,969,3ra cerrada de tepozanco,5
11866,969,3ra cerrada de tepozala,5
11867,969,2da privada de avenida mexico,5
11868,969,calle san antonio,5
11869,969,prolongacion de avenida mexico,5
11870,973,1ra cerrada de puerto angel,5
11872,973,1ra cerrada de puerto mexico,5
11873,973,1ra cerrada de san antonio,5
11874,973,2da cerrada de puerto mexico,5
11876,973,6ta cerrada de san antonio,5
11877,973,calle calvario,5
11879,973,calle chamixto,5
11880,973,calle del llano,5
11881,973,calle loma bonita,5
11882,973,avenida loma del padre,5
11883,973,calle puerto alvarado,5
11884,973,calle puerto angel,5
11885,973,calle puerto escondido,5
11886,973,calle puerto marquez,5
11887,973,cerrada puerto marquez,5
11888,973,avenida puerto mexico,5
11889,973,calle puerto vallarta,5
11890,973,calle san antonio,5
11891,973,autopista naucalpan  cuajimalpa,5
11893,973,andador fideicomiso,5
11894,973,camino a chimalpa,5
11895,973,puerto vallarta,5
11896,973,parque atitla,5
11897,973,calvario callejon,5
11898,973,2da cerrada de loma bonita,5
11899,973,andador chamixto,5
11900,973,estado de mexico,5
11902,973,calle cabo champeten,5
11903,973,cerrada agua bendita,5
11904,973,cerrada paraje chamixto,5
11905,973,calle loma de chamixto,5
11906,973,prolongacion san antonio,5
11907,973,calle agua bendita,5
11908,973,camino antiguo a chimalpa,5
11909,973,3ra cerradad de loma bonita,5
11910,973,cerrada puerto mexico,5
11911,973,cerrada san antonio,5
11912,973,3ra cerrada de puerto mexico,5
11914,973,calle champeten,5
11915,973,calle atitla,5
11916,973,2da cerrada de loma del padre,5
11917,973,calle rio atitla,5
11918,973,calle loma del chamizal,5
11919,973,andador calvario,5
11920,973,1ra cerrada de chamixto,5
11921,973,cerrada del calvario,5
11922,973,camino viejo a chimalpa,5
11923,973,calle bosques,5
11924,973,3ra cerrada de san antonio,5
11925,973,calle loma del padre,5
11926,973,2da cerrada de puerto angel,5
11927,973,cerrada el calvario,5
11928,973,calle trueno,5
11929,973,cerrada calvario,5
11930,973,cerrada del puente,5
11931,973,1ra cerrada de loma bonita,5
11932,973,cerrada puerto vallarta,5
11933,973,cerrada chamixto,5
11934,973,5ta cerrada de san antonio,5
11936,973,2da cerrada de san antonio,5
11937,973,3ra cerrada de puerto angel,5
11939,973,cerrada de trueno,5
11941,973,7ma cerrada de cabo champeten,5
11942,973,camino agua bendita,5
11943,973,andador jazmin,5
11944,973,carretera chimalpa,5
11945,973,calle puerto marquez,5
11947,976,prolongacion vista hermosa,5
11948,976,5ta privada de arteaga y salazar,5
11949,976,autopista constituyentes  la venta,5
11950,976,carretera santa rosa  san mateo,5
11951,976,mexico-toluca carretera,5
11952,976,prolongacion reforma,5
11954,976,calle pie de pajaro,5
11955,976,calle carlos graef fernandez,5
11957,976,calle pie de paloma,5
11958,976,prolongacion nogal,5
11959,982,3ra prolongacion de juarez,5
11960,982,calle la ponderosa,5
11961,982,calle lomas de san pedro,5
11962,982,2da cerrada de juarez,5
11963,982,prolongacion de juarez,5
11964,982,andador mezquital,5
11965,982,2da cerrrada de prolongacion juarez,5
11966,982,4ta cerrada de privada de juarez,5
11967,982,3ra cerrada de juarez,5
11968,982,calle margaritas,5
11969,982,calle san pedro,5
11970,983,calle ahuehuetes sur,5
11971,983,privada ahuehuetes sur,5
11973,983,calle bosque de bugambilias,5
11974,983,calle bosque de canelos,5
11975,983,calle bosque de casuarinas,5
11976,983,calle bosque de ciclamoros,5
11977,983,calle bosque de cidros,5
11978,983,calle bosque de clavellinas,5
11979,983,calle bosque de cocoteros,5
11980,983,calle bosque de enebros,5
11981,983,cerrada bosque de guanabanos,5
11982,983,calle bosque de helechos,5
11983,983,cerrada bosque de higueras,5
11984,983,calle bosque de huizaches,5
11985,983,calle bosque de icacos,5
11986,983,calle bosque de jacintos,5
11987,983,calle bosque de lilas,5
11988,983,calle bosque de limas,5
11989,983,calle bosque de ocotes,5
11990,983,calle bosque de palmitos,5
11991,983,cerrada bosque de radiatas,5
11993,983,calle bosque de tabachines,5
11994,983,privada bosque de tamarindos,5
11995,983,calle bosque de tejocotes,5
11996,983,cerrada bosque de tejos,5
11997,983,cerrada bosque de teponaztle,5
11998,983,cerrada bosque de toronjos,5
11999,983,calle bosque de tulipanes,5
12000,983,calle bosque de zarzas,5
12001,983,calle bosque de cacaos,5
12002,983,cerrada bosque de guanabanos,5
12004,983,calle bosques de truenos,5
12005,983,calle bosque de tuyas,5
12006,983,paseo de las lilas,5
12007,983,paseo de tamarindos,5
12008,983,calle bosque de alisos,5
12009,983,calle bosque de almendros,5
12010,983,calle bosque de amates,5
12011,983,calle bosque de araucarias,5
12012,983,calle bosque de cacaos,5
12013,983,calle bosque de clavelinas,5
12014,983,calle bosque de gardenias,5
12015,983,calle bosque de higueras,5
12016,983,avenida bosque de la reforma,5
12017,983,calle bosque de limoneros,5
12018,983,calle bosque de pirules,5
12019,983,calle bosque de primaveras,5
12020,983,calle bosque de radiatas,5
12021,983,calle bosque de tejos,5
12022,983,calle bosque de teponaztle,5
12023,983,calle bosque de truenos,5
12024,983,calle bosque de tuyas,5
12025,983,calle bosque de yucas,5
12026,983,carretera mexico  toluca,5
12027,983,privada del bosque,5
12028,983,privada ahuejote,5
12029,983,privada tamarindos,5
12030,983,prolongacion bosques de reforma,5
12031,983,calle bosques de cidras,5
12032,983,calle bosque de toronjos,5
12033,983,calle bosque de toronjos,5
12034,983,calle bosque de caobas,5
12035,983,paseo de los laureles,5
12037,983,avenida bosques de tamarindos,5
12039,983,calle bosques de encinos,5
12040,983,calle lomas del chamizal,5
12041,983,calle jacarandas,5
12042,983,calle bosques de reforma,5
12043,983,calle torre platino,5
12044,983,calle framboyanes,5
12045,986,1ra privada de juarez,5
12046,986,4ta prolongacion de juarez,5
12047,986,cerrada de carmen,5
12048,986,prolongacion de juarez,5
12049,986,callejon de la via,5
12050,986,prolongacion reforma,5
12051,986,cerrada tlaxcala,5
12052,986,cerrada camelias,5
12053,986,calle guillermo prieto,5
12054,986,3ra cerrada de juarez,5
12055,986,calle tmonte tlaxala,5
12057,987,10mo andador de emiliano zapata,5
12058,987,11vo andador de emiliano zapata,5
12059,987,12vo andador de emiliano zapata,5
12060,987,13vo andador de emiliano zapata,5
12061,987,14vo andador de emiliano zapata,5
12062,987,15vo andador de emiliano zapata,5
12069,987,calle rodolfo escamilla,5
12070,987,2do andador de carlos a madrazo,5
12071,987,9no andador de emiliano zapata,5
12072,987,carretera mexico  toluca,5
12073,987,andador 41,5
12074,987,calle carlos madrazo,5
12075,987,calle octavio senties,5
12076,987,calle profr escamilla,5
12081,987,andador carlos a madrazo,5
12083,987,calle emiliano zapata,5
12084,988,calle navojoa,5
12085,988,calle ocotitla,5
12086,988,1ra cerrada de constituyente amilcar vidal,5
12087,988,calle margaritas,5
12088,988,calle division del norte,5
12089,988,calle antonio gutierrez,5
12090,988,calle celestino perez,5
12091,988,2da cerrada de margaritas,5
12092,988,andador mezquital,5
12093,988,calle candido aviles,5
12094,988,calle antonio noemi,5
12095,988,cerrada tejocote,5
12096,988,calle miguel romero,5
12097,989,privada alta vista,5
12098,989,calle club de golf,5
12099,989,privada prados de la montaña,5
12100,989,avenida santa lucia,5
12101,989,paseo tolsa,5
12102,989,calle alta vista,5
12103,992,2da privada,5
12104,992,calle 1,5
12105,992,1ra privada,5
12106,992,calle 10,5
12107,992,calle 11,5
12108,992,calle 12,5
12109,992,calle 13,5
12110,992,calle 15,5
12111,992,calle 2,5
12112,992,calle 3,5
12113,992,3ra privada,5
12114,992,calle 4,5
12115,992,calle 5,5
12116,992,calle 6,5
12117,992,calle 7,5
12118,992,calle 8,5
12119,992,calle 9,5
12120,992,calzada de tlalpan,5
12121,992,calle del toro,5
12122,992,calle juarez,5
12123,992,calzada de tlalpan,5
12124,992,paseo de las begonias,5
12125,992,calle pleydades poniente,5
12126,992,1ra privada de calzada de tlalpan,5
12127,992,2da privada de calzada de tlalpan,5
12128,992,calle antares,5
12129,992,calle castor,5
12130,992,calle 111,5
12131,994,calle elvira vargas,5
12132,994,calle a,5
12133,994,estado de mexico,5
12134,994,calle b,5
12135,994,calle c,5
12136,994,calle central,5
12137,994,calle d,5
12138,994,calle e,5
12139,994,avenida escuela naval militar,5
12140,994,calle f,5
12141,994,calle g,5
12142,994,calle h,5
12143,994,calle i,5
12144,994,calle j,5
12145,994,calle k,5
12146,994,calle l,5
12147,994,calle ll,5
12148,994,calle m,5
12149,994,calle n,5
12150,994,calle o,5
12151,994,calle oriental,5
12152,994,calle p,5
12153,994,calle q,5
12154,994,calle r,5
12155,994,calle s,5
12156,994,calle t,5
12158,994,calle u,5
12159,994,calle v,5
12160,994,calle w,5
12161,994,calle x,5
12162,994,calle y,5
12163,994,calle z,5
12164,994,calzada de la salud,5
12165,994,calzada de la virgen,5
12166,994,calzada de las bombas,5
12167,994,calle rancho el palmar,5
12168,994,calle bojorquez,5
12169,994,calle alfredo v bonfil,5
12170,994,calle 3,5
12171,994,calle anenecuilco,5
12172,994,calle cuautla,5
12173,994,avenida carlota armero,5
12174,994,calzada tepetlapa andador 28,5
12175,994,tepetlapa de 14 andador,5
12176,994,avenida canal de miramontes,5
12182,994,avenida central,5
12189,994,calle 4,5
12196,994,calle 2,5
12197,994,estado de mexico,5
12202,995,2da privada,5
12203,995,calle 1,5
12204,995,1ra privada,5
12205,995,calle 10,5
12206,995,calle 11,5
12207,995,calle 12,5
12208,995,calle 13,5
12209,995,calle 15,5
12210,995,calle 2,5
12211,995,calle 3,5
12212,995,3ra privada,5
12213,995,calle 4,5
12214,995,calle 5,5
12215,995,calle 6,5
12216,995,calle 7,5
12217,995,calle 8,5
